Emotions,Path
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_15/03-01-06-02-01-02-15.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_15/03-01-06-02-02-01-15.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_15/03-01-06-02-02-02-15.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_15/03-01-07-01-01-01-15.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_15/03-01-07-01-01-02-15.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_15/03-01-07-01-02-01-15.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_15/03-01-07-01-02-02-15.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_15/03-01-07-02-01-01-15.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_15/03-01-07-02-01-02-15.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_15/03-01-07-02-02-01-15.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_15/03-01-07-02-02-02-15.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_15/03-01-08-01-01-01-15.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_15/03-01-08-01-01-02-15.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_15/03-01-08-01-02-01-15.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_15/03-01-08-01-02-02-15.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_15/03-01-08-02-01-01-15.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_15/03-01-08-02-01-02-15.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_15/03-01-08-02-02-01-15.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_15/03-01-08-02-02-02-15.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-01-01-01-01-16.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-01-01-01-02-16.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-01-01-02-01-16.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-01-01-02-02-16.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-02-01-01-01-16.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-02-01-01-02-16.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-02-01-02-01-16.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-02-01-02-02-16.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-02-02-01-01-16.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-02-02-01-02-16.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-02-02-02-01-16.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-02-02-02-02-16.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-03-01-01-01-16.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-03-01-01-02-16.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-03-01-02-01-16.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-03-01-02-02-16.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-03-02-01-01-16.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-03-02-01-02-16.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-03-02-02-01-16.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-03-02-02-02-16.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-04-01-01-01-16.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-04-01-01-02-16.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-04-01-02-01-16.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-04-01-02-02-16.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-04-02-01-01-16.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-04-02-01-02-16.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-04-02-02-01-16.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-04-02-02-02-16.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-05-01-01-01-16.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-05-01-01-02-16.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-05-01-02-01-16.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-05-01-02-02-16.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-05-02-01-01-16.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-05-02-01-02-16.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-05-02-02-01-16.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-05-02-02-02-16.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-06-01-01-01-16.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-06-01-01-02-16.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-06-01-02-01-16.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-06-01-02-02-16.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-06-02-01-01-16.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-06-02-01-02-16.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-06-02-02-01-16.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-06-02-02-02-16.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-07-01-01-01-16.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-07-01-01-02-16.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-07-01-02-01-16.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-07-01-02-02-16.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-07-02-01-01-16.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-07-02-01-02-16.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-07-02-02-01-16.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-07-02-02-02-16.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-08-01-01-01-16.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-08-01-01-02-16.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-08-01-02-01-16.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-08-01-02-02-16.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-08-02-01-01-16.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-08-02-01-02-16.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-08-02-02-01-16.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_16/03-01-08-02-02-02-16.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-01-01-01-01-17.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-01-01-01-02-17.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-01-01-02-01-17.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-01-01-02-02-17.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-02-01-01-01-17.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-02-01-01-02-17.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-02-01-02-01-17.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-02-01-02-02-17.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-02-02-01-01-17.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-02-02-01-02-17.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-02-02-02-01-17.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-02-02-02-02-17.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-03-01-01-01-17.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-03-01-01-02-17.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-03-01-02-01-17.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-03-01-02-02-17.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-03-02-01-01-17.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-03-02-01-02-17.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-03-02-02-01-17.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-03-02-02-02-17.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-04-01-01-01-17.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-04-01-01-02-17.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-04-01-02-01-17.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-04-01-02-02-17.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-04-02-01-01-17.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-04-02-01-02-17.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-04-02-02-01-17.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-04-02-02-02-17.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-05-01-01-01-17.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-05-01-01-02-17.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-05-01-02-01-17.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-05-01-02-02-17.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-05-02-01-01-17.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-05-02-01-02-17.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-05-02-02-01-17.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-05-02-02-02-17.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-06-01-01-01-17.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-06-01-01-02-17.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-06-01-02-01-17.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-06-01-02-02-17.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-06-02-01-01-17.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-06-02-01-02-17.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-06-02-02-01-17.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-06-02-02-02-17.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-07-01-01-01-17.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-07-01-01-02-17.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-07-01-02-01-17.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-07-01-02-02-17.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-07-02-01-01-17.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-07-02-01-02-17.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-07-02-02-01-17.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-07-02-02-02-17.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-08-01-01-01-17.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-08-01-01-02-17.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-08-01-02-01-17.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-08-01-02-02-17.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-08-02-01-01-17.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-08-02-01-02-17.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-08-02-02-01-17.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_17/03-01-08-02-02-02-17.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-01-01-01-01-18.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-01-01-01-02-18.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-01-01-02-01-18.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-01-01-02-02-18.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-02-01-01-01-18.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-02-01-01-02-18.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-02-01-02-01-18.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-02-01-02-02-18.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-02-02-01-01-18.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-02-02-01-02-18.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-02-02-02-01-18.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-02-02-02-02-18.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-03-01-01-01-18.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-03-01-01-02-18.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-03-01-02-01-18.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-03-01-02-02-18.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-03-02-01-01-18.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-03-02-01-02-18.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-03-02-02-01-18.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-03-02-02-02-18.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-04-01-01-01-18.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-04-01-01-02-18.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-04-01-02-01-18.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-04-01-02-02-18.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-04-02-01-01-18.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-04-02-01-02-18.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-04-02-02-01-18.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-04-02-02-02-18.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-05-01-01-01-18.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-05-01-01-02-18.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-05-01-02-01-18.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-05-01-02-02-18.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-05-02-01-01-18.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-05-02-01-02-18.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-05-02-02-01-18.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-05-02-02-02-18.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-06-01-01-01-18.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-06-01-01-02-18.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-06-01-02-01-18.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-06-01-02-02-18.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-06-02-01-01-18.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-06-02-01-02-18.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-06-02-02-01-18.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-06-02-02-02-18.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-07-01-01-01-18.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-07-01-01-02-18.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-07-01-02-01-18.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-07-01-02-02-18.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-07-02-01-01-18.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-07-02-01-02-18.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-07-02-02-01-18.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-07-02-02-02-18.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-08-01-01-01-18.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-08-01-01-02-18.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-08-01-02-01-18.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-08-01-02-02-18.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-08-02-01-01-18.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-08-02-01-02-18.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-08-02-02-01-18.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_18/03-01-08-02-02-02-18.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-01-01-01-01-19.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-01-01-01-02-19.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-01-01-02-01-19.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-01-01-02-02-19.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-02-01-01-01-19.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-02-01-01-02-19.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-02-01-02-01-19.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-02-01-02-02-19.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-02-02-01-01-19.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-02-02-01-02-19.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-02-02-02-01-19.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-02-02-02-02-19.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-03-01-01-01-19.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-03-01-01-02-19.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-03-01-02-01-19.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-03-01-02-02-19.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-03-02-01-01-19.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-03-02-01-02-19.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-03-02-02-01-19.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-03-02-02-02-19.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-04-01-01-01-19.wav
